ID,ENSEMBL_GENE_ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
23376,ENSG00000014123,UFL1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23378,ENSG00000132275,RRP8,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23379,ENSG00000164151,ICE1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23381,ENSG00000198952,SMG5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23382,ENSG00000158467,AHCYL2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23383,ENSG00000129933,MAU2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23384,ENSG00000100014,SPECC1L,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23385,ENSG00000162736,NCSTN,1,1,1,0,1,1,1,0,0,0.0348,0,0,0,0,0,0,0,0,0,0,0
23386,ENSG00000015676,NUDCD3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23387,ENSG00000160584,SIK3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23389,ENSG00000123066,MED13L,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0156,0
23390,ENSG00000186908,ZDHHC17,1,2,1,1,0,1,1,0,0,0.0168,0,0,0,0,0,0,0,0.2,0,0,0.22685
23392,ENSG00000136813,KIAA0368,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23394,ENSG00000101126,ADNP,1,2,2,1,0,1,1,0,0,0.0889366429122948,0,0,0,0,0.0092,0,0.014,0,0,0.0655990191068122,0
23395,ENSG00000011376,LARS2,1,1,1,0,1,1,1,0,0,0.0304,0,0,0,0,0.0364,0,0,0,0,0,0
23396,ENSG00000186111,PIP5K1C,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23397,ENSG00000121152,NCAPH,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23398,ENSG00000113593,PPWD1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23399,ENSG00000175826,CTDNEP1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23400,ENSG00000159363,ATP13A2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23401,ENSG00000181274,FRAT2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23403,ENSG00000177051,FBXO46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23404,ENSG00000130713,EXOSC2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23405,ENSG00000100697,DICER1,2,2,2,1,1,1,1,1,0,0.026275,0,0,0.0913,0,0,0,0,0,0,0,0
23406,ENSG00000103187,COTL1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23408,ENSG00000124523,SIRT5,2,1,1,0,0,1,1,0,0,0.0472,0,0,0,0,0,0,0,0,0,0,0
23409,ENSG00000089163,SIRT4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23410,ENSG00000142082,SIRT3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23411,ENSG00000096717,SIRT1,1,2,2,1,1,1,1,0,0,0.0604888888888889,0,0,0.237048707786037,0,0.0356222222222222,0,0,0,0,0,0
23412,ENSG00000148444,COMMD3,0,1,1,0,0,1,0,0,0,0.0212,0,0,0.216657279912608,0,0.0343,0,0,0,0,0,0
23413,ENSG00000107130,NCS1,1,2,2,0,0,1,1,0,0,0.0681455496668479,0,0,0.0270127777777778,0,0.0442143647240113,0,0.0168,0,0,0.0277670266439909,0
23414,ENSG00000169946,ZFPM2,1,1,1,0,1,1,1,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0
23415,ENSG00000089558,KCNH4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23416,ENSG00000135519,KCNH3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23417,ENSG00000103150,MLYCD,1,1,1,0,1,1,1,0,0,0,0,0,0.0362222222222222,0,0,0,0.0329333333333333,0,0,0,0
23418,ENSG00000134376,CRB1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23420,ENSG00000103512,NOMO1,0,1,0,1,0,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
23421,ENSG00000142856,ITGB3BP,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23423,ENSG00000166557,TMED3,1,1,1,0,0,1,1,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0
23424,ENSG00000196116,TDRD7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23426,ENSG00000155974,GRIP1,2,1,1,1,0,1,1,0,0,0.0144,0,0,0.016,0,0,0,0,0,0,0.0284,0
23428,ENSG00000092068,SLC7A8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23430,ENSG00000095917,TPSD1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23431,ENSG00000081014,AP4E1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
23432,ENSG00000143147,GPR161,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23433,ENSG00000119729,RHOQ,1,1,1,1,1,1,1,0,0,0,0,0,0.0076,0,0,0,0,0,0,0,0
23435,ENSG00000120948,TARDBP,1,2,1,1,0,1,0,0,0,0.0477815555555556,0,0,0.0300805555555556,0,0.0216,0,0.0084,0,0,0.028,0.265446527777778
23436,ENSG00000219073,CELA3B,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23438,ENSG00000112855,HARS2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23439,ENSG00000101892,ATP1B4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23440,ENSG00000171540,OTP,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0
23443,ENSG00000117620,SLC35A3,1,1,1,0,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0.0164,0
23446,ENSG00000070214,SLC44A1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
23450,ENSG00000189091,SF3B3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23451,ENSG00000115524,SF3B1,0,1,1,1,1,1,1,0,0,0.0276,0,0,0,0,0,0,0,0,0,0,0
23452,ENSG00000136859,ANGPTL2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23456,ENSG00000135776,ABCB10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0258,0
23457,ENSG00000150967,ABCB9,1,1,1,1,1,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
23460,ENSG00000154262,ABCA6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23461,ENSG00000154265,ABCA5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23462,ENSG00000164683,HEY1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23463,ENSG00000116237,ICMT,1,1,1,1,1,1,1,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
23464,ENSG00000100116,GCAT,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23466,ENSG00000183741,CBX6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23467,ENSG00000221890,NPTXR,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23468,ENSG00000094916,CBX5,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23469,ENSG00000118482,PHF3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23471,ENSG00000067167,TRAM1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23473,ENSG00000131375,CAPN7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23474,ENSG00000105755,ETHE1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23475,ENSG00000103485,QPRT,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23476,ENSG00000141867,BRD4,0,1,1,0,0,1,1,0,0,0.0372,0,0,0,0,0,0,0,0,0,0,0
23478,ENSG00000140612,SEC11A,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23479,ENSG00000136003,ISCU,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23480,ENSG00000132432,SEC61G,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23481,ENSG00000100029,PES1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23483,ENSG00000088451,TGDS,0,1,1,0,1,1,1,0,0,0,0,0,0.0412,0,0,0,0,0,0,0,0
23484,ENSG00000104660,LEPROTL1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23491,ENSG00000172828,CES3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23492,ENSG00000100307,CBX7,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23493,ENSG00000135547,HEY2,1,1,1,0,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
23495,ENSG00000240505,TNFRSF13B,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23498,ENSG00000162882,HAAO,2,1,2,1,1,1,1,0,0,0,0,0,0.0416,0,0,0,0,0,0,0,0
23499,ENSG00000127603,MACF1,1,1,1,1,0,1,1,0,0,0.0460861111111111,0,0,0,0,0,0,0,0,0,0,0
23500,ENSG00000146122,DAAM2,1,1,1,1,1,1,1,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0
23503,ENSG00000072121,ZFYVE26,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23504,ENSG00000060709,RIMBP2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23505,ENSG00000075568,TMEM131,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23506,ENSG00000112624,GLTSCR1L,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23507,ENSG00000197147,LRRC8B,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23508,ENSG00000133985,TTC9,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23509,ENSG00000101346,POFUT1,1,1,1,1,1,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
23510,ENSG00000180901,KCTD2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23511,ENSG00000095319,NUP188,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23512,ENSG00000178691,SUZ12,0,2,1,1,0,1,1,0,0,0,0,0,0.0168,0,0,0,0,0,0,0,0
23513,ENSG00000180900,SCRIB,0,1,2,0,1,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
23514,ENSG00000164808,SPIDR,1,1,1,0,0,1,1,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
23515,ENSG00000159256,MORC3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23516,ENSG00000104635,SLC39A14,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23517,ENSG00000039123,SKIV2L2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23518,ENSG00000048991,R3HDM1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23519,ENSG00000139223,ANP32D,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23520,"",ANP32C,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23521,ENSG00000142541,RPL13A,1,1,1,0,1,1,1,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0
23522,ENSG00000156650,KAT6B,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0148,0,0,0,0
23523,ENSG00000099991,CABIN1,2,2,1,1,0,1,1,1,0,0.0604,0,0,0.034372,0,0,0,0,0,0,0.0228,0
23524,ENSG00000167978,SRRM2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23526,ENSG00000180448,HMHA1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23527,ENSG00000114331,ACAP2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23528,ENSG00000162702,ZNF281,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23529,ENSG00000175505,CLCF1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23530,ENSG00000112992,NNT,1,1,1,1,1,1,1,0,0,0.0204333333333333,0,0,0.04075949513422,0,0,0,0.0183,0,0,0,0
23531,ENSG00000108960,MMD,2,1,2,1,0,1,1,0,0,0.0164,0,0,0.0421833333333333,0,0.004,0,0,0,0,0,0
23532,ENSG00000185686,PRAME,0,1,1,0,0,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
23533,ENSG00000141506,PIK3R5,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23534,ENSG00000064419,TNPO3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23536,ENSG00000065457,ADAT1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23538,ENSG00000182070,OR52A1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23539,ENSG00000100156,SLC16A8,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23541,ENSG00000100003,SEC14L2,1,0,1,1,0,1,0,0,0,0,0,0,0.050422768707483,0,0,0,0,0,0,0,0
23542,ENSG00000008735,MAPK8IP2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0438444444444445,0
23543,ENSG00000100320,RBFOX2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0
23544,ENSG00000100095,SEZ6L,2,0,2,1,0,1,1,0,0,0.006,0,0,0,0,0.0152,0,0.0076,0,0,0.0076,0
23545,ENSG00000185344,ATP6V0A2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23546,ENSG00000105467,SYNGR4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23547,ENSG00000239961,LILRA4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23548,ENSG00000113638,TTC33,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23549,ENSG00000123992,DNPEP,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23550,ENSG00000125637,PSD4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23551,ENSG00000100302,RASD2,2,1,2,0,0,1,0,0,0,0.0442777777777778,0,0,0,0,0,0,0,0,0,0,0
23552,ENSG00000156345,CDK20,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23553,ENSG00000106302,HYAL4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23554,ENSG00000106025,TSPAN12,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23555,ENSG00000099282,TSPAN15,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23556,ENSG00000197563,PIGN,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23557,ENSG00000143553,SNAPIN,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23558,ENSG00000132471,WBP2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
23559,ENSG00000239779,WBP1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23560,ENSG00000107937,GTPBP4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23562,ENSG00000159261,CLDN14,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23563,ENSG00000135702,CHST5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23564,ENSG00000213722,DDAH2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23566,ENSG00000171517,LPAR3,1,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23567,ENSG00000113761,ZNF346,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23568,ENSG00000102931,ARL2BP,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23569,ENSG00000159339,PADI4,2,1,1,0,0,1,1,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
23576,ENSG00000153904,DDAH1,1,1,1,1,0,1,1,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
23580,ENSG00000179604,CDC42EP4,0,1,1,1,0,1,1,0,0,0.0184,0,0,0,0,0,0,0,0,0,0,0
23581,ENSG00000105141,CASP14,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23582,ENSG00000166946,CCNDBP1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23583,ENSG00000123415,SMUG1,1,1,1,1,1,1,0,0,0,0,0,0,0.0136,0,0,0,0,0,0,0,0
23584,ENSG00000019102,VSIG2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23585,ENSG00000183726,TMEM50A,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23586,ENSG00000107201,DDX58,1,1,1,0,1,1,1,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0
23587,ENSG00000170291,ELP5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23588,ENSG00000165516,KLHDC2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23589,ENSG00000153048,CARHSP1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23590,ENSG00000148459,PDSS1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23592,ENSG00000174106,LEMD3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23593,ENSG00000051620,HEBP2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23594,ENSG00000091651,ORC6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23595,ENSG00000135336,ORC3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23596,ENSG00000054277,OPN3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23597,ENSG00000123130,ACOT9,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23598,ENSG00000100105,PATZ1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23600,ENSG00000242110,AMACR,1,1,1,1,1,1,1,0,0,0.0592,0,0,0,0,0,0,0,0,0,0,0
23601,ENSG00000258227,CLEC5A,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23603,ENSG00000110880,CORO1C,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23604,ENSG00000035664,DAPK2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,ENSG00000198087,CD2AP,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23608,ENSG00000133606,MKRN1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23609,ENSG00000075975,MKRN2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23612,ENSG00000174307,PHLDA3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23613,ENSG00000101040,ZMYND8,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23616,ENSG00000100092,SH3BP1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23617,ENSG00000206203,TSSK2,1,1,1,0,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
23619,ENSG00000269699,ZIM2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23620,ENSG00000169006,NTSR2,2,0,2,1,2,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
23621,ENSG00000186318,BACE1,1,2,1,1,1,1,1,0,0,0.123696532680353,0,0,0.061883933106576,0,0.0184,0,0,0.25,0,0.0176,0
23623,ENSG00000160753,RUSC1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23624,ENSG00000142273,CBLC,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23625,ENSG00000176973,FAM89B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23626,ENSG00000054796,SPO11,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23627,ENSG00000171864,PRND,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23630,ENSG00000176076,KCNE5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23632,ENSG00000118298,CA14,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23633,ENSG00000025800,KPNA6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23635,ENSG00000145687,SSBP2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23636,ENSG00000213024,NUP62,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23637,ENSG00000011454,RABGAP1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23639,ENSG00000129295,LRRC6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23640,ENSG00000133265,HSPBP1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23641,ENSG00000182195,LDOC1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23643,ENSG00000154589,LY96,1,1,1,0,1,1,1,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
23644,ENSG00000038358,EDC4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23645,ENSG00000087074,PPP1R15A,1,1,1,1,1,1,1,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0
23646,ENSG00000105223,PLD3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23647,ENSG00000132254,ARFIP2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23648,ENSG00000157216,SSBP3,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23649,ENSG00000014138,POLA2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23650,ENSG00000137699,TRIM29,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23654,ENSG00000196576,PLXNB2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23657,ENSG00000151012,SLC7A11,1,1,2,0,0,1,1,1,0,0.085525,0,0,0.0409,0,0,0,0,0,0,0,0
23658,ENSG00000106355,LSM5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23659,ENSG00000103066,PLA2G15,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23660,ENSG00000196652,ZKSCAN5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23670,ENSG00000135048,TMEM2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23671,ENSG00000144339,TMEFF2,1,1,1,1,0,1,1,0,0,0,0,0,0.0158,0,0,0,0,0,0,0,0
23673,ENSG00000117758,STX12,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23676,ENSG00000091482,SMPX,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23677,ENSG00000130147,SH3BP4,1,1,1,0,0,1,1,0,0,0,0,0,0.0068,0,0,0,0,0,0,0.0344,0
23678,ENSG00000104205,SGK3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23682,ENSG00000123892,RAB38,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23683,ENSG00000115825,PRKD3,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23704,ENSG00000152049,KCNE4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23705,ENSG00000182985,CADM1,1,1,2,0,1,1,1,0,0,0.0254,0,0,0.0504928775510204,0,0.0184,0,0.0068,0,0,0.0289130890022676,0
23708,ENSG00000189369,GSPT2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23710,ENSG00000139112,GABARAPL1,1,1,1,1,2,1,1,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0
23731,ENSG00000106771,TMEM245,0,1,1,0,0,1,1,0,0,0.0308,0,0,0,0,0,0,0,0,0,0,0
23732,ENSG00000260230,FRRS1L,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0084,0,0,0,0
23741,ENSG00000255302,EID1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23742,ENSG00000185823,NPAP1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23743,ENSG00000132840,BHMT2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23746,ENSG00000129221,AIPL1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
